Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;Luftdruck;Luftdruck;cond 22371200;cond 22371200;cond 22371200;cond 22371200;ise 24181400;ise 24181400;ise 24181400;ise 24181400;oxi 11923;oxi 11923;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923
2024-09-04 10:08:00;Ok 0x0000;20.46;Ok 0x0000.0000.0000.0000;12.12;Ok 0x0000.0000.0000.0000;-0.43;Ok 0x0000.0000.8001.0000;28.00;Ok 0x0000.0000.0000.0000;37.37;Ok 0x0000.0000.0000.0000;28.00;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;-12.58;Ok 0x0000.0000.0000.0000;4.56;Ok 0x0000.0000.0000.0000;26205;Ok 0x0000.0000.0000.0000;19.49;Ok 0x0000.0000.0000.0000;8.34;Ok 0x0000.0000.0000.0000;82.1;Ok 0x0000.0000.0000.0000;7.59;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:10:00;Ok 0x0000;20.47;Ok 0x0000.0000.0000.0000;11.97;Ok 0x0000.0000.0000.0000;-0.44;Ok 0x0000.0000.8001.0000;27.60;Ok 0x0000.0000.0000.0000;50.59;Ok 0x0000.0000.0000.0000;27.60;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;-13.08;Ok 0x0000.0000.0000.0000;4.17;Ok 0x0000.0000.0000.0000;26204;Ok 0x0000.0000.0000.0000;19.49;Ok 0x0000.0000.0000.0000;8.34;Ok 0x0000.0000.0000.0000;82.1;Ok 0x0000.0000.0000.0000;7.59;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:12:00;Ok 0x0000;19.80;Ok 0x0000.0000.0000.0000;11.96;Ok 0x0000.0000.0000.0000;-0.43;Ok 0x0000.0000.8001.0000;27.61;Ok 0x0000.0000.0000.0000;38.96;Ok 0x0000.0000.0000.0000;27.61;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;-13.55;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;26212;Ok 0x0000.0000.0000.0000;19.50;Ok 0x0000.0000.0000.0000;8.34;Ok 0x0000.0000.0000.0000;82.0;Ok 0x0000.0000.0000.0000;7.60;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;25.9;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:14:00;Ok 0x0000;19.25;Ok 0x0000.0000.0000.0000;11.96;Ok 0x0000.0000.0000.0000;-0.41;Ok 0x0000.0000.8001.0000;27.59;Ok 0x0000.0000.0000.0000;45.92;Ok 0x0000.0000.0000.0000;27.59;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;-12.79;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;26210;Ok 0x0000.0000.0000.0000;19.50;Ok 0x0000.0000.0000.0000;8.34;Ok 0x0000.0000.0000.0000;82.0;Ok 0x0000.0000.0000.0000;7.61;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;25.9;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:16:00;Ok 0x0000;20.34;Ok 0x0000.0000.0000.0000;12.05;Ok 0x0000.0000.0000.0000;-0.42;Ok 0x0000.0000.8001.0000;27.86;Ok 0x0000.0000.0000.0000;39.25;Ok 0x0000.0000.0000.0000;27.86;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;-13.61;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;26198;Ok 0x0000.0000.0000.0000;19.48;Ok 0x0000.0000.0000.0000;8.34;Ok 0x0000.0000.0000.0000;81.9;Ok 0x0000.0000.0000.0000;7.62;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:18:00;Ok 0x0000;19.83;Ok 0x0000.0000.0000.0000;11.99;Ok 0x0000.0000.0000.0000;-0.43;Ok 0x0000.0000.8001.0000;27.68;Ok 0x0000.0000.0000.0000;38.58;Ok 0x0000.0000.0000.0000;27.68;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;-13.50;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;26203;Ok 0x0000.0000.0000.0000;19.49;Ok 0x0000.0000.0000.0000;8.34;Ok 0x0000.0000.0000.0000;81.9;Ok 0x0000.0000.0000.0000;7.62;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;25.9;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:20:00;Ok 0x0000;19.10;Ok 0x0000.0000.0000.0000;11.98;Ok 0x0000.0000.0000.0000;-0.39;Ok 0x0000.0000.8001.0000;27.67;Ok 0x0000.0000.0000.0000;36.31;Ok 0x0000.0000.0000.0000;27.67;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;-14.74;Ok 0x0000.0000.0000.0000;4.51;Ok 0x0000.0000.0000.0000;26175;Ok 0x0000.0000.0000.0000;19.46;Ok 0x0000.0000.0000.0000;8.34;Ok 0x0000.0000.0000.0000;81.9;Ok 0x0000.0000.0000.0000;7.61;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:22:00;Ok 0x0000;19.76;Ok 0x0000.0000.0000.0000;12.03;Ok 0x0000.0000.0000.0000;-0.41;Ok 0x0000.0000.8001.0000;27.83;Ok 0x0000.0000.0000.0000;40.26;Ok 0x0000.0000.0000.0000;27.83;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-14.99;Ok 0x0000.0000.0000.0000;4.51;Ok 0x0000.0000.0000.0000;26189;Ok 0x0000.0000.0000.0000;19.47;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.8;Ok 0x0000.0000.0000.0000;7.61;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:24:00;Ok 0x0000;20.26;Ok 0x0000.0000.0000.0000;12.11;Ok 0x0000.0000.0000.0000;-0.40;Ok 0x0000.0000.8001.0000;28.04;Ok 0x0000.0000.0000.0000;32.19;Ok 0x0000.0000.0000.0000;28.04;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-15.55;Ok 0x0000.0000.0000.0000;4.51;Ok 0x0000.0000.0000.0000;26191;Ok 0x0000.0000.0000.0000;19.47;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.8;Ok 0x0000.0000.0000.0000;7.61;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:26:00;Ok 0x0000;20.03;Ok 0x0000.0000.0000.0000;12.06;Ok 0x0000.0000.0000.0000;-0.37;Ok 0x0000.0000.8001.0000;27.91;Ok 0x0000.0000.0000.0000;34.00;Ok 0x0000.0000.0000.0000;27.91;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-15.46;Ok 0x0000.0000.0000.0000;4.52;Ok 0x0000.0000.0000.0000;26181;Ok 0x0000.0000.0000.0000;19.47;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.7;Ok 0x0000.0000.0000.0000;7.60;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:28:00;Ok 0x0000;20.43;Ok 0x0000.0000.0000.0000;12.12;Ok 0x0000.0000.0000.0000;-0.41;Ok 0x0000.0000.8001.0000;28.07;Ok 0x0000.0000.0000.0000;36.22;Ok 0x0000.0000.0000.0000;28.07;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-15.78;Ok 0x0000.0000.0000.0000;4.52;Ok 0x0000.0000.0000.0000;26179;Ok 0x0000.0000.0000.0000;19.46;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.7;Ok 0x0000.0000.0000.0000;7.61;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:30:00;Ok 0x0000;19.59;Ok 0x0000.0000.0000.0000;11.88;Ok 0x0000.0000.0000.0000;-0.43;Ok 0x0000.0000.8001.0000;27.37;Ok 0x0000.0000.0000.0000;47.46;Ok 0x0000.0000.0000.0000;27.37;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;-16.38;Ok 0x0000.0000.0000.0000;3.97;Ok 0x0000.0000.0000.0000;26195;Ok 0x0000.0000.0000.0000;19.48;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.7;Ok 0x0000.0000.0000.0000;7.62;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:32:00;Ok 0x0000;19.20;Ok 0x0000.0000.0000.0000;11.92;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;27.52;Ok 0x0000.0000.0000.0000;36.85;Ok 0x0000.0000.0000.0000;27.52;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-16.05;Ok 0x0000.0000.0000.0000;4.51;Ok 0x0000.0000.0000.0000;26199;Ok 0x0000.0000.0000.0000;19.48;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.6;Ok 0x0000.0000.0000.0000;7.62;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000
2024-09-04 10:34:00;Ok 0x0000;19.88;Ok 0x0000.0000.0000.0000;11.89;Ok 0x0000.0000.0000.0000;-0.39;Ok 0x0000.0000.8001.0000;27.46;Ok 0x0000.0000.0000.0000;41.99;Ok 0x0000.0000.0000.0000;27.46;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-15.69;Ok 0x0000.0000.0000.0000;4.52;Ok 0x0000.0000.0000.0000;26191;Ok 0x0000.0000.0000.0000;19.47;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.6;Ok 0x0000.0000.0000.0000;7.62;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:36:00;Ok 0x0000;19.44;Ok 0x0000.0000.0000.0000;12.02;Ok 0x0000.0000.0000.0000;-0.40;Ok 0x0000.0000.8001.0000;27.80;Ok 0x0000.0000.0000.0000;33.59;Ok 0x0000.0000.0000.0000;27.80;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-16.28;Ok 0x0000.0000.0000.0000;4.52;Ok 0x0000.0000.0000.0000;26191;Ok 0x0000.0000.0000.0000;19.47;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.6;Ok 0x0000.0000.0000.0000;7.63;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:38:00;Ok 0x0000;19.87;Ok 0x0000.0000.0000.0000;12.01;Ok 0x0000.0000.0000.0000;-0.39;Ok 0x0000.0000.8001.0000;27.75;Ok 0x0000.0000.0000.0000;42.21;Ok 0x0000.0000.0000.0000;27.75;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-15.97;Ok 0x0000.0000.0000.0000;4.52;Ok 0x0000.0000.0000.0000;26204;Ok 0x0000.0000.0000.0000;19.48;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.5;Ok 0x0000.0000.0000.0000;7.64;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:40:00;Ok 0x0000;19.82;Ok 0x0000.0000.0000.0000;12.00;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;27.75;Ok 0x0000.0000.0000.0000;41.40;Ok 0x0000.0000.0000.0000;27.75;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;-15.91;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26193;Ok 0x0000.0000.0000.0000;19.47;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.5;Ok 0x0000.0000.0000.0000;7.65;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:42:00;Ok 0x0000;20.22;Ok 0x0000.0000.0000.0000;12.05;Ok 0x0000.0000.0000.0000;-0.39;Ok 0x0000.0000.8001.0000;27.88;Ok 0x0000.0000.0000.0000;41.19;Ok 0x0000.0000.0000.0000;27.88;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-16.11;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26196;Ok 0x0000.0000.0000.0000;19.48;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.4;Ok 0x0000.0000.0000.0000;7.64;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:44:00;Ok 0x0000;20.09;Ok 0x0000.0000.0000.0000;12.00;Ok 0x0000.0000.0000.0000;-0.42;Ok 0x0000.0000.8001.0000;27.77;Ok 0x0000.0000.0000.0000;43.16;Ok 0x0000.0000.0000.0000;27.77;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-15.53;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26204;Ok 0x0000.0000.0000.0000;19.48;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.4;Ok 0x0000.0000.0000.0000;7.63;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.0;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:46:00;Ok 0x0000;20.79;Ok 0x0000.0000.0000.0000;12.08;Ok 0x0000.0000.0000.0000;-0.41;Ok 0x0000.0000.8001.0000;27.92;Ok 0x0000.0000.0000.0000;48.16;Ok 0x0000.0000.0000.0000;27.92;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-14.71;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26190;Ok 0x0000.0000.0000.0000;19.47;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.4;Ok 0x0000.0000.0000.0000;7.65;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:48:00;Ok 0x0000;20.32;Ok 0x0000.0000.0000.0000;12.05;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;27.87;Ok 0x0000.0000.0000.0000;35.96;Ok 0x0000.0000.0000.0000;27.87;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;-16.57;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;26183;Ok 0x0000.0000.0000.0000;19.46;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.3;Ok 0x0000.0000.0000.0000;7.63;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
2024-09-04 10:50:00;Ok 0x0000;18.35;Ok 0x0000.0000.0000.0000;11.83;Ok 0x0000.0000.0000.0000;-0.40;Ok 0x0000.0000.8001.0000;27.30;Ok 0x0000.0000.0000.0000;39.59;Ok 0x0000.0000.0000.0000;27.30;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-15.53;Ok 0x0000.0000.0000.0000;4.05;Ok 0x0000.0000.0000.0000;26174;Ok 0x0000.0000.0000.0000;19.45;Ok 0x0000.0000.0000.0000;8.33;Ok 0x0000.0000.0000.0000;81.3;Ok 0x0000.0000.0000.0000;7.64;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000;26.1;Ok 0x0000.0000.0000.0000;26.2;Ok 0x0000.0000.0000.0000
