Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;Luftdruck;Luftdruck;cond 22371200;cond 22371200;cond 22371200;cond 22371200;ise 24181400;ise 24181400;ise 24181400;ise 24181400;oxi 11923;oxi 11923;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923
2024-10-01 10:42:00;Ok 0x0000;6.57;Ok 0x0000.0000.0000.0000;10.32;Ok 0x0000.0000.0000.0000;-0.26;Ok 0x0000.0000.8001.0000;23.25;Ok 0x0000.0000.0000.0000;35.83;Ok 0x0000.0000.0000.0000;23.25;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;-15.33;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25646;Ok 0x0000.0000.0000.0000;19.40;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.1;Ok 0x0000.0000.0000.0000;10.07;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 10:44:00;Ok 0x0000;6.23;Ok 0x0000.0000.0000.0000;10.38;Ok 0x0000.0000.0000.0000;-0.28;Ok 0x0000.0000.8001.0000;23.36;Ok 0x0000.0000.0000.0000;45.16;Ok 0x0000.0000.0000.0000;23.36;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;-14.47;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25641;Ok 0x0000.0000.0000.0000;19.40;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.1;Ok 0x0000.0000.0000.0000;10.08;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2024-10-01 10:46:00;Ok 0x0000;6.00;Ok 0x0000.0000.0000.0000;10.35;Ok 0x0000.0000.0000.0000;-0.25;Ok 0x0000.0000.8001.0000;23.30;Ok 0x0000.0000.0000.0000;33.94;Ok 0x0000.0000.0000.0000;23.30;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;-14.74;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25637;Ok 0x0000.0000.0000.0000;19.39;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.1;Ok 0x0000.0000.0000.0000;10.10;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2024-10-01 10:48:00;Ok 0x0000;6.39;Ok 0x0000.0000.0000.0000;10.32;Ok 0x0000.0000.0000.0000;-0.30;Ok 0x0000.0000.8001.0000;23.20;Ok 0x0000.0000.0000.0000;45.47;Ok 0x0000.0000.0000.0000;23.20;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;-13.64;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25633;Ok 0x0000.0000.0000.0000;19.39;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.1;Ok 0x0000.0000.0000.0000;10.13;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 10:50:00;Ok 0x0000;5.96;Ok 0x0000.0000.0000.0000;10.27;Ok 0x0000.0000.0000.0000;-0.28;Ok 0x0000.0000.8001.0000;23.07;Ok 0x0000.0000.0000.0000;47.46;Ok 0x0000.0000.0000.0000;23.07;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;-14.51;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25631;Ok 0x0000.0000.0000.0000;19.39;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.1;Ok 0x0000.0000.0000.0000;10.14;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 10:52:00;Ok 0x0000;6.21;Ok 0x0000.0000.0000.0000;10.32;Ok 0x0000.0000.0000.0000;-0.23;Ok 0x0000.0000.8001.0000;23.22;Ok 0x0000.0000.0000.0000;38.59;Ok 0x0000.0000.0000.0000;23.22;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;-14.73;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25637;Ok 0x0000.0000.0000.0000;19.39;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.1;Ok 0x0000.0000.0000.0000;10.20;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 10:54:00;Ok 0x0000;6.33;Ok 0x0000.0000.0000.0000;10.28;Ok 0x0000.0000.0000.0000;-0.26;Ok 0x0000.0000.8001.0000;23.15;Ok 0x0000.0000.0000.0000;43.87;Ok 0x0000.0000.0000.0000;23.15;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;-14.86;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25638;Ok 0x0000.0000.0000.0000;19.39;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.1;Ok 0x0000.0000.0000.0000;10.15;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 10:56:00;Ok 0x0000;6.72;Ok 0x0000.0000.0000.0000;10.40;Ok 0x0000.0000.0000.0000;-0.26;Ok 0x0000.0000.8001.0000;23.45;Ok 0x0000.0000.0000.0000;47.64;Ok 0x0000.0000.0000.0000;23.45;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;-15.11;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25646;Ok 0x0000.0000.0000.0000;19.40;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.2;Ok 0x0000.0000.0000.0000;10.17;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 10:58:00;Ok 0x0000;6.68;Ok 0x0000.0000.0000.0000;10.37;Ok 0x0000.0000.0000.0000;-0.25;Ok 0x0000.0000.8001.0000;23.42;Ok 0x0000.0000.0000.0000;31.30;Ok 0x0000.0000.0000.0000;23.42;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-15.59;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25651;Ok 0x0000.0000.0000.0000;19.41;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.2;Ok 0x0000.0000.0000.0000;10.20;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 11:00:00;Ok 0x0000;6.39;Ok 0x0000.0000.0000.0000;10.33;Ok 0x0000.0000.0000.0000;-0.27;Ok 0x0000.0000.8001.0000;23.27;Ok 0x0000.0000.0000.0000;35.20;Ok 0x0000.0000.0000.0000;23.27;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;-15.15;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25651;Ok 0x0000.0000.0000.0000;19.41;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.3;Ok 0x0000.0000.0000.0000;10.22;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000
2024-10-01 11:02:00;Ok 0x0000;8.39;Ok 0x0000.0000.0000.0000;10.22;Ok 0x0000.0000.0000.0000;-0.34;Ok 0x0000.0000.8001.0000;22.85;Ok 0x0000.0000.0000.0000;79.68;Ok 0x0000.0000.0000.0000;22.85;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;-14.51;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25653;Ok 0x0000.0000.0000.0000;19.41;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.4;Ok 0x0000.0000.0000.0000;10.28;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000
2024-10-01 11:04:00;Ok 0x0000;7.86;Ok 0x0000.0000.0000.0000;10.50;Ok 0x0000.0000.0000.0000;-0.28;Ok 0x0000.0000.8001.0000;23.66;Ok 0x0000.0000.0000.0000;43.78;Ok 0x0000.0000.0000.0000;23.66;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;-14.81;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25677;Ok 0x0000.0000.0000.0000;19.43;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.4;Ok 0x0000.0000.0000.0000;10.30;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 11:06:00;Ok 0x0000;7.40;Ok 0x0000.0000.0000.0000;10.36;Ok 0x0000.0000.0000.0000;-0.29;Ok 0x0000.0000.8001.0000;23.27;Ok 0x0000.0000.0000.0000;55.80;Ok 0x0000.0000.0000.0000;23.27;Ok 0x0000.0000.0000.0000;0.20;Ok 0x0000.0000.0000.0000;-15.31;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25672;Ok 0x0000.0000.0000.0000;19.42;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.5;Ok 0x0000.0000.0000.0000;10.32;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 11:08:00;Ok 0x0000;5.12;Ok 0x0000.0000.0000.0000;10.32;Ok 0x0000.0000.0000.0000;-0.24;Ok 0x0000.0000.8001.0000;23.30;Ok 0x0000.0000.0000.0000;24.11;Ok 0x0000.0000.0000.0000;23.30;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-16.08;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25669;Ok 0x0000.0000.0000.0000;19.42;Ok 0x0000.0000.0000.0000;8.62;Ok 0x0000.0000.0000.0000;95.4;Ok 0x0000.0000.0000.0000;10.29;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 11:10:00;Ok 0x0000;6.03;Ok 0x0000.0000.0000.0000;10.33;Ok 0x0000.0000.0000.0000;-0.24;Ok 0x0000.0000.8001.0000;23.25;Ok 0x0000.0000.0000.0000;31.55;Ok 0x0000.0000.0000.0000;23.25;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;-15.92;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25681;Ok 0x0000.0000.0000.0000;19.43;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.6;Ok 0x0000.0000.0000.0000;10.37;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 11:12:00;Ok 0x0000;5.89;Ok 0x0000.0000.0000.0000;10.33;Ok 0x0000.0000.0000.0000;-0.27;Ok 0x0000.0000.8001.0000;23.29;Ok 0x0000.0000.0000.0000;43.80;Ok 0x0000.0000.0000.0000;23.29;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;-15.47;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25693;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.6;Ok 0x0000.0000.0000.0000;10.37;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
2024-10-01 11:14:00;Ok 0x0000;6.91;Ok 0x0000.0000.0000.0000;10.38;Ok 0x0000.0000.0000.0000;-0.26;Ok 0x0000.0000.8001.0000;23.39;Ok 0x0000.0000.0000.0000;45.50;Ok 0x0000.0000.0000.0000;23.39;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;-14.65;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25698;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.7;Ok 0x0000.0000.0000.0000;10.41;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000
2024-10-01 11:16:00;Ok 0x0000;6.05;Ok 0x0000.0000.0000.0000;10.31;Ok 0x0000.0000.0000.0000;-0.21;Ok 0x0000.0000.8001.0000;23.25;Ok 0x0000.0000.0000.0000;29.34;Ok 0x0000.0000.0000.0000;23.25;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-15.38;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25698;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.7;Ok 0x0000.0000.0000.0000;10.42;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000
2024-10-01 11:18:00;Ok 0x0000;6.09;Ok 0x0000.0000.0000.0000;10.27;Ok 0x0000.0000.0000.0000;-0.25;Ok 0x0000.0000.8001.0000;23.11;Ok 0x0000.0000.0000.0000;37.25;Ok 0x0000.0000.0000.0000;23.11;Ok 0x0000.0000.0000.0000;0.21;Ok 0x0000.0000.0000.0000;-14.42;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25688;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.7;Ok 0x0000.0000.0000.0000;10.42;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000
2024-10-01 11:20:00;Ok 0x0000;6.17;Ok 0x0000.0000.0000.0000;10.34;Ok 0x0000.0000.0000.0000;-0.23;Ok 0x0000.0000.8001.0000;23.32;Ok 0x0000.0000.0000.0000;27.18;Ok 0x0000.0000.0000.0000;23.32;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-15.27;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25695;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.7;Ok 0x0000.0000.0000.0000;10.40;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000
2024-10-01 11:22:00;Ok 0x0000;6.83;Ok 0x0000.0000.0000.0000;10.20;Ok 0x0000.0000.0000.0000;-0.29;Ok 0x0000.0000.8001.0000;22.87;Ok 0x0000.0000.0000.0000;60.69;Ok 0x0000.0000.0000.0000;22.87;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;-14.74;Ok 0x0000.0000.0000.0000;4.55;Ok 0x0000.0000.0000.0000;25696;Ok 0x0000.0000.0000.0000;19.44;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.8;Ok 0x0000.0000.0000.0000;10.40;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000
2024-10-01 11:24:00;Ok 0x0000;6.63;Ok 0x0000.0000.0000.0000;10.49;Ok 0x0000.0000.0000.0000;-0.25;Ok 0x0000.0000.8001.0000;23.76;Ok 0x0000.0000.0000.0000;26.28;Ok 0x0000.0000.0000.0000;23.76;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-15.97;Ok 0x0000.0000.0000.0000;4.66;Ok 0x0000.0000.0000.0000;25737;Ok 0x0000.0000.0000.0000;19.48;Ok 0x0000.0000.0000.0000;8.63;Ok 0x0000.0000.0000.0000;95.8;Ok 0x0000.0000.0000.0000;10.44;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000
