Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;cond 22371200;cond 22371200;spec 23510000;spec 23510000;spec 23510000;spec 23510000;Luftdruck;Luftdruck;ise 24181400;ise 24181400;ise 20251300;ise 20251300;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300
Measurement interval=120[sec] (Export-Aggregation disabled);Status;Trübung - Messwert [NTUeq] (Limit:0.00-200.00_Coefs:0.00 1.00 0.00 0.00);Status [Trübung - Messwert];TOCeq - Messwert [mg/l] (Limit:0.00-30.00_Coefs:0.00 1.00 0.00 0.00);Status [TOCeq - Messwert];NO3-Neq - Messwert [mg/l] (Limit:0.00-15.00_Coefs:1.00 1.00 0.00 0.00);Status [NO3-Neq - Messwert];Chl-A - Messwert [µg/l] (Limit:0.00-100.00_Coefs:30.00 1.00 0.00 0.00);Status [Chl-A - Messwert];Leitfähigkeit - Messwert [uS/cm] (Limit:0.10-600000.00);Status [Leitfähigkeit - Messwert];pH - Messwert (Limit:0.00-14.00_Coefs:-5.34 0.95 0.00 0.00);Status [pH - Messwert];gelöster Sauerstoff - Messwert [ppm] (Limit:0.00-25.00);Status [gelöster Sauerstoff - Messwert];ORP - Messwert [mV] (Limit:-2000.00-2000.00_Coefs:0.00 1.00 0.00 0.00);Status [ORP - Messwert];Salinity - Messwert [psu] (Limit:2.00-42.00);Status [Salinity - Messwert];HS- - Messwert [mg/l] (Limit:0.00-2.57_Coefs:0.00 1.00 0.00 0.00);Status [HS- - Messwert];BTXest - Messwert [mg/l] (Limit:0.00-51.43_Coefs:25.00 1.00 0.00 0.00);Status [BTXest - Messwert];Luftdruck - Messwert [bar] (Limit:0.00-10.00);Status [Luftdruck - Messwert];pH-mV - Messwert [mV] (Limit:-3300.00-3300.00_Coefs:0.00 0.00 0.00 0.00);Status [pH-mV - Messwert];ORP-mV - Messwert [mV] (Limit:-3300.00-3300.00_Coefs:0.00 0.00 0.00 0.00);Status [ORP-mV - Messwert];Temperatur - Messwert [°C] (Limit:-20.00-130.00);Status [Temperatur - Messwert];Temperatur - Messwert [C] (Limit:-5.00-100.00_Coefs:-1.70 1.00 0.00 0.00);Status [Temperatur - Messwert];Temperatur - Messwert [°C] (Limit:0.00-50.00);Status [Temperatur - Messwert];Temperatur - Messwert [C] (Limit:-5.00-100.00_Coefs:0.60 1.00 0.00 0.00);Status [Temperatur - Messwert]
2024-10-09 12:14:00;Ok 0x0000;-0.31;Ok 0x0000.0000.8001.0000;8.70;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;28.33;Ok 0x0000.0000.0000.0000;26053;Ok 0x0000.0000.0000.0000;8.83;Ok 0x0000.0000.0000.0000;9.93;Ok 0x0000.0000.0000.0000;196;Ok 0x0000.0000.0000.0000;19.74;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.31;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;106.9;Ok 0x0000.0000.0000.0000;195.6;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.4;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-09 12:16:00;Ok 0x0000;-0.15;Ok 0x0000.0000.8001.0000;8.70;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;28.79;Ok 0x0000.0000.0000.0000;26048;Ok 0x0000.0000.0000.0000;8.83;Ok 0x0000.0000.0000.0000;9.92;Ok 0x0000.0000.0000.0000;196;Ok 0x0000.0000.0000.0000;19.74;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.37;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;106.9;Ok 0x0000.0000.0000.0000;195.9;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-09 12:18:00;Ok 0x0000;-0.13;Ok 0x0000.0000.8001.0000;8.69;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;33.91;Ok 0x0000.0000.0000.0000;26068;Ok 0x0000.0000.0000.0000;8.83;Ok 0x0000.0000.0000.0000;9.92;Ok 0x0000.0000.0000.0000;196;Ok 0x0000.0000.0000.0000;19.75;Ok 0x0000.0000.0000.0000;0.06;Ok 0x0000.0000.0000.0000;14.44;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;106.9;Ok 0x0000.0000.0000.0000;196.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-09 12:20:00;Ok 0x0000;-0.14;Ok 0x0000.0000.8001.0000;8.71;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;31.11;Ok 0x0000.0000.0000.0000;26059;Ok 0x0000.0000.0000.0000;8.83;Ok 0x0000.0000.0000.0000;9.90;Ok 0x0000.0000.0000.0000;196;Ok 0x0000.0000.0000.0000;19.75;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.33;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;107.0;Ok 0x0000.0000.0000.0000;196.5;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:22:00;Ok 0x0000;-0.14;Ok 0x0000.0000.8001.0000;8.68;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;34.67;Ok 0x0000.0000.0000.0000;26058;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;9.94;Ok 0x0000.0000.0000.0000;197;Ok 0x0000.0000.0000.0000;19.75;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.55;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;107.1;Ok 0x0000.0000.0000.0000;196.9;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2024-10-09 12:24:00;Ok 0x0000;-0.27;Ok 0x0000.0000.8001.0000;8.69;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;33.11;Ok 0x0000.0000.0000.0000;26062;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;9.96;Ok 0x0000.0000.0000.0000;197;Ok 0x0000.0000.0000.0000;19.75;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.26;Ok 0x0000.0000.0000.0000;4.58;Ok 0x0000.0000.0000.0000;107.1;Ok 0x0000.0000.0000.0000;197.1;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:26:00;Ok 0x0000;-0.20;Ok 0x0000.0000.8001.0000;8.70;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;29.64;Ok 0x0000.0000.0000.0000;26065;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.03;Ok 0x0000.0000.0000.0000;197;Ok 0x0000.0000.0000.0000;19.76;Ok 0x0000.0000.0000.0000;0.06;Ok 0x0000.0000.0000.0000;14.44;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;107.3;Ok 0x0000.0000.0000.0000;197.4;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:28:00;Ok 0x0000;0.07;Ok 0x0000.0000.0000.0000;8.69;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;34.44;Ok 0x0000.0000.0000.0000;26069;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.07;Ok 0x0000.0000.0000.0000;198;Ok 0x0000.0000.0000.0000;19.75;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.21;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;107.3;Ok 0x0000.0000.0000.0000;197.8;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:30:00;Ok 0x0000;-0.31;Ok 0x0000.0000.8001.0000;8.69;Ok 0x0000.0000.0000.0000;1.08;Ok 0x0000.0000.0000.0000;28.03;Ok 0x0000.0000.0000.0000;26076;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.04;Ok 0x0000.0000.0000.0000;198;Ok 0x0000.0000.0000.0000;19.76;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;14.35;Ok 0x0000.0000.0000.0000;4.58;Ok 0x0000.0000.0000.0000;107.3;Ok 0x0000.0000.0000.0000;198.1;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:32:00;Ok 0x0000;-0.34;Ok 0x0000.0000.8001.0000;8.68;Ok 0x0000.0000.0000.0000;1.04;Ok 0x0000.0000.0000.0000;30.03;Ok 0x0000.0000.0000.0000;26076;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.03;Ok 0x0000.0000.0000.0000;198;Ok 0x0000.0000.0000.0000;19.76;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;14.47;Ok 0x0000.0000.0000.0000;4.58;Ok 0x0000.0000.0000.0000;107.4;Ok 0x0000.0000.0000.0000;198.4;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:34:00;Ok 0x0000;-0.22;Ok 0x0000.0000.8001.0000;8.70;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;31.84;Ok 0x0000.0000.0000.0000;26073;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.07;Ok 0x0000.0000.0000.0000;199;Ok 0x0000.0000.0000.0000;19.76;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.64;Ok 0x0000.0000.0000.0000;4.58;Ok 0x0000.0000.0000.0000;107.5;Ok 0x0000.0000.0000.0000;198.7;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:36:00;Ok 0x0000;-0.08;Ok 0x0000.0000.8001.0000;8.68;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;34.99;Ok 0x0000.0000.0000.0000;26080;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.04;Ok 0x0000.0000.0000.0000;199;Ok 0x0000.0000.0000.0000;19.76;Ok 0x0000.0000.0000.0000;0.06;Ok 0x0000.0000.0000.0000;14.42;Ok 0x0000.0000.0000.0000;4.58;Ok 0x0000.0000.0000.0000;107.5;Ok 0x0000.0000.0000.0000;199.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:38:00;Ok 0x0000;-0.17;Ok 0x0000.0000.8001.0000;8.70;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;32.03;Ok 0x0000.0000.0000.0000;26081;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.02;Ok 0x0000.0000.0000.0000;199;Ok 0x0000.0000.0000.0000;19.76;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.52;Ok 0x0000.0000.0000.0000;4.58;Ok 0x0000.0000.0000.0000;107.5;Ok 0x0000.0000.0000.0000;199.3;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:40:00;Ok 0x0000;-0.20;Ok 0x0000.0000.8001.0000;8.71;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;31.41;Ok 0x0000.0000.0000.0000;26086;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.03;Ok 0x0000.0000.0000.0000;200;Ok 0x0000.0000.0000.0000;19.77;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.20;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;107.6;Ok 0x0000.0000.0000.0000;199.6;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:42:00;Ok 0x0000;-0.12;Ok 0x0000.0000.8001.0000;8.68;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;34.98;Ok 0x0000.0000.0000.0000;26077;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.10;Ok 0x0000.0000.0000.0000;200;Ok 0x0000.0000.0000.0000;19.76;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.42;Ok 0x0000.0000.0000.0000;4.57;Ok 0x0000.0000.0000.0000;107.6;Ok 0x0000.0000.0000.0000;199.8;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:44:00;Ok 0x0000;0.00;Ok 0x0000.0000.0000.0000;8.69;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;34.21;Ok 0x0000.0000.0000.0000;26063;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.14;Ok 0x0000.0000.0000.0000;200;Ok 0x0000.0000.0000.0000;19.74;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.46;Ok 0x0000.0000.0000.0000;4.58;Ok 0x0000.0000.0000.0000;107.7;Ok 0x0000.0000.0000.0000;200.1;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:46:00;Ok 0x0000;-0.29;Ok 0x0000.0000.8001.0000;8.70;Ok 0x0000.0000.0000.0000;1.09;Ok 0x0000.0000.0000.0000;26.57;Ok 0x0000.0000.0000.0000;26064;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.18;Ok 0x0000.0000.0000.0000;200;Ok 0x0000.0000.0000.0000;19.74;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;14.33;Ok 0x0000.0000.0000.0000;4.58;Ok 0x0000.0000.0000.0000;107.7;Ok 0x0000.0000.0000.0000;200.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:48:00;Ok 0x0000;0.74;Ok 0x0000.0000.0000.0000;8.80;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;31.30;Ok 0x0000.0000.0000.0000;26069;Ok 0x0000.0000.0000.0000;8.84;Ok 0x0000.0000.0000.0000;10.23;Ok 0x0000.0000.0000.0000;201;Ok 0x0000.0000.0000.0000;19.75;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.45;Ok 0x0000.0000.0000.0000;4.03;Ok 0x0000.0000.0000.0000;107.6;Ok 0x0000.0000.0000.0000;200.6;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000
2024-10-09 12:50:00;Ok 0x0000;0.56;Ok 0x0000.0000.0000.0000;8.76;Ok 0x0000.0000.0000.0000;1.08;Ok 0x0000.0000.0000.0000;31.64;Ok 0x0000.0000.0000.0000;26067;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.26;Ok 0x0000.0000.0000.0000;201;Ok 0x0000.0000.0000.0000;19.74;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.28;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;107.7;Ok 0x0000.0000.0000.0000;201.1;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000;21.2;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2024-10-09 12:51:45;Ok 0x0002
2024-10-09 12:52:00;Ok 0x0002
2024-10-09 12:54:00;Ok 0x0002
2024-10-09 12:54:05;Ok 0x0000
