Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;cond 22371200;cond 22371200;spec 23510000;spec 23510000;spec 23510000;spec 23510000;Luftdruck;Luftdruck;ise 24181400;ise 24181400;ise 20251300;ise 20251300;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300
2024-10-09 13:14:00;Ok 0x0000;1.47;Ok 0x0000.0000.0000.0000;8.80;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;34.73;Ok 0x0000.0000.0000.0000;26028;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.34;Ok 0x0000.0000.0000.0000;204;Ok 0x0000.0000.0000.0000;19.70;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.40;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.0;Ok 0x0000.0000.0000.0000;203.7;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000
2024-10-09 13:16:00;Ok 0x0000;1.25;Ok 0x0000.0000.0000.0000;8.78;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;33.90;Ok 0x0000.0000.0000.0000;26025;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.42;Ok 0x0000.0000.0000.0000;204;Ok 0x0000.0000.0000.0000;19.70;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.44;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;203.9;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000
2024-10-09 13:18:00;Ok 0x0000;1.14;Ok 0x0000.0000.0000.0000;8.80;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;28.32;Ok 0x0000.0000.0000.0000;26028;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.44;Ok 0x0000.0000.0000.0000;204;Ok 0x0000.0000.0000.0000;19.70;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.06;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;204.1;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:20:00;Ok 0x0000;0.93;Ok 0x0000.0000.0000.0000;8.77;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;30.13;Ok 0x0000.0000.0000.0000;26020;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.41;Ok 0x0000.0000.0000.0000;204;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;14.28;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;204.3;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:22:00;Ok 0x0000;0.87;Ok 0x0000.0000.0000.0000;8.76;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;30.95;Ok 0x0000.0000.0000.0000;26006;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.41;Ok 0x0000.0000.0000.0000;205;Ok 0x0000.0000.0000.0000;19.68;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.48;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;204.5;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:24:00;Ok 0x0000;0.69;Ok 0x0000.0000.0000.0000;8.75;Ok 0x0000.0000.0000.0000;1.09;Ok 0x0000.0000.0000.0000;30.54;Ok 0x0000.0000.0000.0000;26014;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.42;Ok 0x0000.0000.0000.0000;205;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.28;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;204.7;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:26:00;Ok 0x0000;0.76;Ok 0x0000.0000.0000.0000;8.74;Ok 0x0000.0000.0000.0000;1.08;Ok 0x0000.0000.0000.0000;31.78;Ok 0x0000.0000.0000.0000;26018;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.44;Ok 0x0000.0000.0000.0000;205;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.09;Ok 0x0000.0000.0000.0000;14.34;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;204.8;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:28:00;Ok 0x0000;0.80;Ok 0x0000.0000.0000.0000;8.74;Ok 0x0000.0000.0000.0000;1.06;Ok 0x0000.0000.0000.0000;33.18;Ok 0x0000.0000.0000.0000;26014;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.39;Ok 0x0000.0000.0000.0000;205;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.37;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;204.9;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:30:00;Ok 0x0000;0.74;Ok 0x0000.0000.0000.0000;8.72;Ok 0x0000.0000.0000.0000;1.09;Ok 0x0000.0000.0000.0000;35.27;Ok 0x0000.0000.0000.0000;26018;Ok 0x0000.0000.0000.0000;8.86;Ok 0x0000.0000.0000.0000;10.46;Ok 0x0000.0000.0000.0000;205;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;14.03;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.3;Ok 0x0000.0000.0000.0000;205.1;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:32:00;Ok 0x0000;0.67;Ok 0x0000.0000.0000.0000;8.74;Ok 0x0000.0000.0000.0000;1.08;Ok 0x0000.0000.0000.0000;30.11;Ok 0x0000.0000.0000.0000;26018;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.44;Ok 0x0000.0000.0000.0000;205;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.20;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;205.2;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:34:00;Ok 0x0000;0.68;Ok 0x0000.0000.0000.0000;8.72;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;33.10;Ok 0x0000.0000.0000.0000;26027;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.43;Ok 0x0000.0000.0000.0000;205;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.29;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;205.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:36:00;Ok 0x0000;0.47;Ok 0x0000.0000.0000.0000;8.72;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;31.74;Ok 0x0000.0000.0000.0000;26028;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.41;Ok 0x0000.0000.0000.0000;206;Ok 0x0000.0000.0000.0000;19.70;Ok 0x0000.0000.0000.0000;0.06;Ok 0x0000.0000.0000.0000;14.25;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.1;Ok 0x0000.0000.0000.0000;205.5;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:38:00;Ok 0x0000;0.51;Ok 0x0000.0000.0000.0000;8.71;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;30.81;Ok 0x0000.0000.0000.0000;26022;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.45;Ok 0x0000.0000.0000.0000;206;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.50;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;205.7;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:40:00;Ok 0x0000;0.37;Ok 0x0000.0000.0000.0000;8.71;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;30.89;Ok 0x0000.0000.0000.0000;26028;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.46;Ok 0x0000.0000.0000.0000;206;Ok 0x0000.0000.0000.0000;19.70;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.03;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;205.8;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:42:00;Ok 0x0000;0.15;Ok 0x0000.0000.0000.0000;8.69;Ok 0x0000.0000.0000.0000;1.08;Ok 0x0000.0000.0000.0000;27.35;Ok 0x0000.0000.0000.0000;26027;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.48;Ok 0x0000.0000.0000.0000;206;Ok 0x0000.0000.0000.0000;19.69;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;14.16;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;206.0;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:44:00;Ok 0x0000;0.32;Ok 0x0000.0000.0000.0000;8.69;Ok 0x0000.0000.0000.0000;1.07;Ok 0x0000.0000.0000.0000;32.97;Ok 0x0000.0000.0000.0000;26014;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.51;Ok 0x0000.0000.0000.0000;206;Ok 0x0000.0000.0000.0000;19.68;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.27;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.2;Ok 0x0000.0000.0000.0000;206.1;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.4;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000
2024-10-09 13:46:00;Ok 0x0000;0.14;Ok 0x0000.0000.0000.0000;8.69;Ok 0x0000.0000.0000.0000;1.08;Ok 0x0000.0000.0000.0000;31.35;Ok 0x0000.0000.0000.0000;26012;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.57;Ok 0x0000.0000.0000.0000;206;Ok 0x0000.0000.0000.0000;19.68;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.11;Ok 0x0000.0000.0000.0000;4.62;Ok 0x0000.0000.0000.0000;108.3;Ok 0x0000.0000.0000.0000;206.2;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2024-10-09 13:48:00;Ok 0x0000;0.49;Ok 0x0000.0000.0000.0000;8.70;Ok 0x0000.0000.0000.0000;1.08;Ok 0x0000.0000.0000.0000;34.28;Ok 0x0000.0000.0000.0000;26007;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.64;Ok 0x0000.0000.0000.0000;206;Ok 0x0000.0000.0000.0000;19.67;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.24;Ok 0x0000.0000.0000.0000;4.62;Ok 0x0000.0000.0000.0000;108.3;Ok 0x0000.0000.0000.0000;206.5;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2024-10-09 13:50:00;Ok 0x0000;0.39;Ok 0x0000.0000.0000.0000;8.68;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;35.06;Ok 0x0000.0000.0000.0000;26007;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.63;Ok 0x0000.0000.0000.0000;207;Ok 0x0000.0000.0000.0000;19.67;Ok 0x0000.0000.0000.0000;0.07;Ok 0x0000.0000.0000.0000;14.07;Ok 0x0000.0000.0000.0000;4.62;Ok 0x0000.0000.0000.0000;108.3;Ok 0x0000.0000.0000.0000;206.7;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
2024-10-09 13:52:00;Ok 0x0000;0.46;Ok 0x0000.0000.0000.0000;8.74;Ok 0x0000.0000.0000.0000;1.05;Ok 0x0000.0000.0000.0000;29.97;Ok 0x0000.0000.0000.0000;26001;Ok 0x0000.0000.0000.0000;8.85;Ok 0x0000.0000.0000.0000;10.68;Ok 0x0000.0000.0000.0000;207;Ok 0x0000.0000.0000.0000;19.67;Ok 0x0000.0000.0000.0000;0.10;Ok 0x0000.0000.0000.0000;13.90;Ok 0x0000.0000.0000.0000;4.61;Ok 0x0000.0000.0000.0000;108.3;Ok 0x0000.0000.0000.0000;206.8;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000;21.5;Ok 0x0000.0000.0000.0000;20.9;Ok 0x0000.0000.0000.0000
