24400210_350.00_0x3.0_spectro::lyser V3.0_GEN_UV_FINGERPRINT-60_ABS-M_SCAN_001;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210;spec 24400210
Measurement interval=120[sec] (Export-Aggregation disabled);Status (Source:0);200 nm;201 nm;202 nm;203 nm;204 nm;205 nm;206 nm;207 nm;208 nm;209 nm;210 nm;211 nm;212 nm;213 nm;214 nm;215 nm;216 nm;217 nm;218 nm;219 nm;220 nm;221 nm;222 nm;223 nm;224 nm;225 nm;226 nm;227 nm;228 nm;229 nm;230 nm;231 nm;232 nm;233 nm;234 nm;235 nm;236 nm;237 nm;238 nm;239 nm;240 nm;241 nm;242 nm;243 nm;244 nm;245 nm;246 nm;247 nm;248 nm;249 nm;250 nm;251 nm;252 nm;253 nm;254 nm;255 nm;256 nm;257 nm;258 nm;259 nm;260 nm;261 nm;262 nm;263 nm;264 nm;265 nm;266 nm;267 nm;268 nm;269 nm;270 nm;271 nm;272 nm;273 nm;274 nm;275 nm;276 nm;277 nm;278 nm;279 nm;280 nm;281 nm;282 nm;283 nm;284 nm;285 nm;286 nm;287 nm;288 nm;289 nm;290 nm;291 nm;292 nm;293 nm;294 nm;295 nm;296 nm;297 nm;298 nm;299 nm;300 nm;301 nm;302 nm;303 nm;304 nm;305 nm;306 nm;307 nm;308 nm;309 nm;310 nm;311 nm;312 nm;313 nm;314 nm;315 nm;316 nm;317 nm;318 nm;319 nm;320 nm;321 nm;322 nm;323 nm;324 nm;325 nm;326 nm;327 nm;328 nm;329 nm;330 nm;331 nm;332 nm;333 nm;334 nm;335 nm;336 nm;337 nm;338 nm;339 nm;340 nm;341 nm;342 nm;343 nm;344 nm;345 nm;346 nm;347 nm;348 nm;349 nm;350 nm;351 nm;352 nm;353 nm;354 nm;355 nm;356 nm;357 nm;358 nm;359 nm;360 nm;361 nm;362 nm;363 nm;364 nm;365 nm;366 nm;367 nm;368 nm;369 nm;370 nm;371 nm;372 nm;373 nm;374 nm;375 nm;376 nm;377 nm;378 nm;379 nm;380 nm;381 nm;382 nm;383 nm;384 nm;385 nm;386 nm;387 nm;388 nm;389 nm;390 nm;391 nm;392 nm;393 nm;394 nm;395 nm;396 nm;397 nm;398 nm;399 nm;400 nm;401 nm;402 nm;403 nm;404 nm;405 nm;406 nm;407 nm;408 nm;409 nm;410 nm;411 nm;412 nm;413 nm;414 nm;415 nm;416 nm;417 nm;418 nm;419 nm;420 nm
2024-10-18 10:12:00;Ok 0x0000.0000;76.6256;74.5199;75.6774;78.4237;77.1929;76.7963;76.5146;75.6600;73.6035;73.9387;73.2659;71.2638;70.2992;68.6212;67.0282;65.4454;63.2481;61.5254;59.6105;57.6181;56.1305;54.7930;53.3855;51.8588;50.9481;49.9224;48.8171;48.0696;47.1659;46.2866;45.5940;44.9876;44.1959;43.2301;42.2349;41.3254;40.4801;39.6147;38.7164;37.8001;36.8264;35.8313;34.8803;34.0797;33.4125;32.6138;31.5192;30.5072;29.8550;29.4068;28.9269;28.2340;27.4848;26.9289;26.5696;26.2087;25.7800;25.4022;25.1184;24.7896;24.3707;24.1173;24.0293;23.8817;23.6389;23.4357;23.2243;22.9726;22.7934;22.6799;22.5716;22.3962;22.1785;22.0536;21.9714;21.8408;21.6741;21.4874;21.3158;21.1627;20.9805;20.7462;20.4729;20.2106;19.9712;19.6532;19.2648;18.9004;18.5652;18.1867;17.7231;17.2654;16.8920;16.5216;16.1151;15.7362;15.3852;15.0627;14.7749;14.5306;14.3038;14.0580;13.8013;13.5776;13.3738;13.1865;13.0269;12.8535;12.6682;12.4727;12.2903;12.1268;11.9693;11.8540;11.7337;11.5452;11.3848;11.2735;11.1465;10.9936;10.8322;10.6987;10.6006;10.4658;10.2602;10.1115;9.9944;9.8384;9.7334;9.6182;9.4973;9.3903;9.2650;9.1190;8.9843;8.8697;8.7736;8.6772;8.5318;8.4069;8.3369;8.2692;8.1910;8.0985;7.9893;7.8704;7.7509;7.6536;7.6273;7.5707;7.4447;7.3489;7.3043;7.2523;7.1478;7.0862;7.0377;6.9035;6.7843;6.7932;6.7882;6.6149;6.4012;6.3406;6.3975;6.3844;6.2775;6.1628;6.0924;6.0728;6.0220;5.9186;5.8361;5.8104;5.7870;5.7446;5.6773;5.5506;5.4582;5.4884;5.5018;5.4336;5.3972;5.3483;5.2724;5.2554;5.2525;5.1827;5.1454;5.1924;5.1783;5.0693;4.9830;4.9576;4.9551;4.8946;4.7869;4.6959;4.5662;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2024-10-18 10:14:00;Ok 0x0000.0000;73.7596;77.6368;76.3682;75.9679;76.0119;77.2180;77.4079;76.1926;74.5129;73.2753;71.8299;70.6364;70.3278;68.4207;67.2104;65.6647;63.6624;60.9492;59.1672;58.0041;55.7445;54.1724;53.3464;52.0475;50.7568;49.7646;48.9755;48.0123;47.1236;46.2883;45.6246;44.9770;44.1999;43.2426;42.2253;41.3187;40.4910;39.6514;38.7510;37.8070;36.8613;35.8579;34.8775;34.0677;33.4113;32.6049;31.5137;30.5254;29.8672;29.4158;28.9324;28.2424;27.4836;26.9286;26.5807;26.2069;25.7848;25.4120;25.1290;24.7933;24.3752;24.1287;24.0393;23.8823;23.6410;23.4417;23.2173;22.9661;22.7919;22.6801;22.5631;22.3939;22.1912;22.0498;21.9677;21.8566;21.6848;21.4877;21.3066;21.1689;20.9884;20.7510;20.4815;20.2210;19.9726;19.6523;19.2713;18.8939;18.5559;18.1939;17.7373;17.2695;16.8907;16.5327;16.1214;15.7420;15.3945;15.0681;14.7782;14.5410;14.3146;14.0630;13.8095;13.5908;13.3865;13.1933;13.0313;12.8631;12.6826;12.4848;12.2997;12.1394;11.9710;11.8598;11.7446;11.5497;11.3837;11.2854;11.1497;10.9632;10.8166;10.7092;10.6120;10.4750;10.2709;10.1210;9.9965;9.8477;9.7393;9.6286;9.4988;9.3933;9.2791;9.1246;8.9886;8.8827;8.7839;8.6823;8.5461;8.4231;8.3445;8.2804;8.1998;8.1052;7.9985;7.8806;7.7629;7.6674;7.6355;7.5790;7.4611;7.3580;7.3087;7.2588;7.1570;7.0951;7.0454;6.9110;6.7882;6.8003;6.7951;6.6201;6.4096;6.3510;6.4017;6.3848;6.2857;6.1711;6.1018;6.0821;6.0274;5.9251;5.8374;5.8122;5.7957;5.7565;5.6815;5.5549;5.4724;5.4916;5.4978;5.4468;5.4134;5.3528;5.2859;5.2758;5.2623;5.1959;5.1682;5.2038;5.1838;5.0733;4.9806;4.9561;4.9539;4.8939;4.7927;4.6919;4.5774;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2024-10-18 10:16:00;Ok 0x0000.0000;76.3583;74.2908;74.0486;77.0092;75.8088;75.4543;75.1274;75.6360;75.0703;73.0616;72.8641;71.2424;69.3473;68.8408;67.4408;65.7164;63.5638;61.3379;59.0786;57.4120;56.0120;54.6774;53.1365;51.7316;50.8273;49.8440;48.8821;48.0015;47.1083;46.2500;45.5899;44.9745;44.2064;43.2034;42.1888;41.3288;40.4852;39.6059;38.7351;37.8165;36.8400;35.8318;34.8594;34.0589;33.3970;32.5993;31.5046;30.4933;29.8491;29.4056;28.9057;28.2132;27.4710;26.9035;26.5425;26.1823;25.7682;25.3825;25.1002;24.7651;24.3533;24.1068;24.0067;23.8598;23.6204;23.4131;23.2098;22.9557;22.7724;22.6629;22.5448;22.3771;22.1716;22.0354;21.9533;21.8278;21.6656;21.4706;21.2923;21.1467;20.9782;20.7398;20.4477;20.1942;19.9588;19.6339;19.2515;18.8764;18.5418;18.1737;17.7130;17.2570;16.8770;16.5059;16.1005;15.7231;15.3739;15.0492;14.7584;14.5158;14.2894;14.0421;13.7867;13.5668;13.3647;13.1731;13.0116;12.8356;12.6522;12.4623;12.2827;12.1207;11.9558;11.8459;11.7254;11.5309;11.3694;11.2632;11.1283;10.9470;10.7954;10.6923;10.5995;10.4553;10.2503;10.1004;9.9748;9.8216;9.7178;9.6108;9.4771;9.3688;9.2554;9.1075;8.9666;8.8565;8.7649;8.6616;8.5201;8.4033;8.3341;8.2601;8.1748;8.0854;7.9773;7.8543;7.7337;7.6416;7.6170;7.5566;7.4359;7.3430;7.2901;7.2359;7.1393;7.0746;7.0257;6.8931;6.7680;6.7776;6.7755;6.6031;6.3886;6.3297;6.3820;6.3658;6.2651;6.1505;6.0785;6.0635;6.0121;5.9069;5.8215;5.7882;5.7676;5.7321;5.6574;5.5307;5.4454;5.4737;5.4854;5.4231;5.3888;5.3346;5.2569;5.2461;5.2368;5.1672;5.1386;5.1915;5.1688;5.0548;4.9717;4.9463;4.9438;4.8782;4.7805;4.6896;4.5535;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2024-10-18 10:22:00;Ok 0x0000.0000;75.3734;70.8710;73.1779;74.8979;74.8105;74.5365;76.0464;73.0684;70.8878;71.3960;70.2797;69.0981;68.2239;67.0286;65.3134;63.2588;61.5505;59.6731;57.7745;55.8564;54.2316;52.9028;51.4520;50.4095;49.0513;47.6596;46.8155;46.0580;45.2118;44.5504;43.9179;43.1648;42.2839;41.2728;40.3315;39.4863;38.6304;37.7727;36.8967;35.9546;34.9508;33.9662;33.1117;32.3873;31.6435;30.6614;29.5454;28.7169;28.1575;27.6229;26.9966;26.2381;25.5762;25.0902;24.6669;24.2047;23.7494;23.3545;23.0234;22.7183;22.4753;22.2893;22.0923;21.8748;21.6549;21.4365;21.2514;21.0737;20.9066;20.7683;20.6024;20.4527;20.3319;20.2032;20.0674;19.9083;19.7466;19.5656;19.3819;19.1962;18.9815;18.7532;18.5181;18.2563;17.9425;17.6000;17.2618;16.9149;16.5249;16.0923;15.6550;15.2440;14.8432;14.4191;14.0189;13.6483;13.3020;13.0217;12.7702;12.5140;12.2565;12.0106;11.7784;11.5650;11.3543;11.1732;11.0119;10.8193;10.6375;10.4668;10.3024;10.1494;9.9920;9.8413;9.7036;9.5601;9.4030;9.2567;9.1085;8.9437;8.8076;8.6720;8.5255;8.3835;8.2386;8.0957;7.9525;7.8155;7.6875;7.5467;7.4186;7.3029;7.1654;7.0377;6.9119;6.7817;6.6705;6.5629;6.4363;6.3258;6.2336;6.1369;6.0506;5.9429;5.8343;5.7563;5.6578;5.5439;5.4825;5.4260;5.3240;5.2432;5.1818;5.1145;5.0310;4.9618;4.9014;4.8111;4.7339;4.6753;4.6168;4.5374;4.4364;4.3505;4.3097;4.2770;4.2051;4.1231;4.0592;4.0095;3.9461;3.8656;3.7985;3.7430;3.6948;3.6476;3.5844;3.5272;3.4753;3.4334;3.3960;3.3683;3.3296;3.2669;3.2233;3.2079;3.1840;3.1396;3.1096;3.1009;3.0657;3.0151;2.9538;2.9110;2.8999;2.8678;2.8127;2.7777;2.7180;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2024-10-18 10:24:00;Ok 0x0000.0000;73.4429;71.9489;73.0633;72.9390;72.8762;72.1409;72.4104;72.6960;71.5574;69.9045;69.8906;68.6476;67.2027;66.8738;65.7475;63.0724;60.9336;59.1884;57.5159;55.7620;54.1314;52.4261;51.1993;50.1052;49.0012;47.8496;46.7488;45.9404;45.1449;44.4624;43.8120;43.0969;42.2457;41.2010;40.3161;39.4981;38.5724;37.7162;36.8187;35.8582;34.8540;33.8766;33.0315;32.3128;31.5607;30.5666;29.4540;28.6338;28.0707;27.5476;26.9170;26.1422;25.4849;25.0017;24.5619;24.0976;23.6402;23.2448;22.9098;22.6036;22.3719;22.1919;21.9876;21.7615;21.5324;21.3120;21.1312;20.9561;20.7951;20.6437;20.4782;20.3373;20.2153;20.0829;19.9392;19.7689;19.6039;19.4374;19.2545;19.0480;18.8383;18.6179;18.3622;18.0930;17.7836;17.4348;17.0909;16.7419;16.3467;15.9121;15.4736;15.0585;14.6586;14.2328;13.8208;13.4558;13.1099;12.8336;12.5902;12.3277;12.0604;11.8146;11.5852;11.3657;11.1534;10.9688;10.8006;10.6065;10.4215;10.2540;10.0887;9.9390;9.7866;9.6264;9.4784;9.3427;9.1897;9.0272;8.8708;8.7176;8.5755;8.4222;8.2641;8.1276;7.9968;7.8577;7.7079;7.5663;7.4301;7.2864;7.1580;7.0299;6.8913;6.7683;6.6436;6.5063;6.3942;6.2851;6.1574;6.0427;5.9380;5.8456;5.7465;5.6387;5.5422;5.4634;5.3760;5.2656;5.1803;5.1184;5.0352;4.9397;4.8655;4.8079;4.7245;4.6557;4.5938;4.5141;4.4480;4.3754;4.2990;4.2414;4.1747;4.0827;4.0188;3.9784;3.9037;3.8202;3.7558;3.6973;3.6299;3.5571;3.4938;3.4367;3.3721;3.3153;3.2668;3.2214;3.1757;3.1216;3.0706;3.0335;2.9966;2.9534;2.9052;2.8744;2.8612;2.8241;2.7837;2.7623;2.7225;2.6734;2.6219;2.5808;2.5666;2.5383;2.4991;2.4632;2.4162;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2024-10-18 10:32:00;Ok 0x0000.0000;72.2102;71.9403;71.9680;73.3680;73.8400;72.6635;73.8111;72.5791;70.1774;70.7308;69.6756;68.4352;67.8968;67.2807;64.9847;63.1441;61.5773;59.4716;57.2758;55.7018;53.8547;52.3454;51.2555;49.9641;48.7993;47.7375;46.7855;45.8353;45.0256;44.4090;43.7618;43.0330;42.1450;41.1334;40.1988;39.3596;38.5234;37.6768;36.7851;35.8140;34.8196;33.8391;32.9911;32.2763;31.5174;30.5011;29.3916;28.5911;28.0338;27.5097;26.8739;26.0886;25.4271;24.9617;24.5263;24.0525;23.5779;23.1779;22.8556;22.5470;22.3148;22.1413;21.9395;21.7102;21.4853;21.2617;21.0693;20.8973;20.7402;20.5855;20.4217;20.2834;20.1596;20.0326;19.8899;19.7184;19.5513;19.3828;19.1865;18.9897;18.7766;18.5491;18.3039;18.0403;17.7360;17.3868;17.0396;16.6857;16.2914;15.8570;15.4176;15.0075;14.6080;14.1801;13.7654;13.3964;13.0557;12.7788;12.5331;12.2749;12.0116;11.7620;11.5341;11.3192;11.1040;10.9182;10.7516;10.5590;10.3748;10.2084;10.0474;9.8908;9.7300;9.5804;9.4396;9.2907;9.1352;8.9836;8.8270;8.6654;8.5294;8.3789;8.2173;8.0776;7.9415;7.8124;7.6639;7.5177;7.3874;7.2364;7.0997;6.9785;6.8453;6.7115;6.5885;6.4640;6.3447;6.2349;6.1081;5.9916;5.8933;5.7974;5.7036;5.5952;5.4857;5.4126;5.3374;5.2240;5.1305;5.0734;4.9937;4.8950;4.8198;4.7568;4.6724;4.6102;4.5441;4.4615;4.3941;4.3250;4.2512;4.1920;4.1285;4.0415;3.9800;3.9342;3.8599;3.7803;3.7095;3.6537;3.5916;3.5151;3.4439;3.3832;3.3316;3.2762;3.2210;3.1738;3.1316;3.0833;3.0350;2.9945;2.9499;2.9007;2.8602;2.8290;2.8124;2.7792;2.7402;2.7101;2.6656;2.6186;2.5772;2.5365;2.5248;2.5025;2.4560;2.4122;2.3945;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2024-10-18 10:34:00;Ok 0x0000.0000;74.2587;70.9270;71.9597;73.7664;73.5684;71.9685;72.1586;72.3088;70.5597;69.8555;69.2486;69.2286;67.9856;65.9307;64.8682;62.8236;60.9886;59.4401;57.2396;55.3997;53.9818;52.5270;51.0793;49.9549;48.8549;47.7063;46.7551;45.8232;45.0422;44.3961;43.7368;43.0091;42.1478;41.1478;40.2046;39.3599;38.5098;37.6516;36.7633;35.8091;34.7893;33.7994;32.9608;32.2579;31.5031;30.4880;29.3823;28.5749;28.0153;27.4850;26.8455;26.0684;25.4034;24.9425;24.5139;24.0194;23.5669;23.1750;22.8221;22.5244;22.2985;22.1199;21.9226;21.7023;21.4769;21.2545;21.0650;20.8905;20.7297;20.5769;20.4074;20.2651;20.1416;20.0091;19.8743;19.7054;19.5342;19.3725;19.1894;18.9875;18.7642;18.5380;18.2972;18.0329;17.7155;17.3689;17.0283;16.6757;16.2802;15.8435;15.4018;14.9868;14.5879;14.1633;13.7536;13.3839;13.0422;12.7653;12.5177;12.2616;12.0010;11.7470;11.5168;11.3081;11.0940;10.9063;10.7426;10.5473;10.3589;10.1908;10.0327;9.8803;9.7145;9.5682;9.4277;9.2766;9.1235;8.9736;8.8117;8.6501;8.5217;8.3763;8.2078;8.0612;7.9354;7.7999;7.6499;7.5087;7.3752;7.2203;7.0876;6.9737;6.8356;6.7018;6.5770;6.4505;6.3343;6.2176;6.1003;5.9841;5.8762;5.7857;5.6930;5.5793;5.4746;5.4041;5.3184;5.2019;5.1244;5.0585;4.9698;4.8800;4.8103;4.7496;4.6665;4.6011;4.5342;4.4479;4.3798;4.3146;4.2401;4.1752;4.1115;4.0329;3.9685;3.9205;3.8541;3.7728;3.6990;3.6384;3.5752;3.4971;3.4345;3.3767;3.3150;3.2594;3.2055;3.1653;3.1164;3.0599;3.0169;2.9803;2.9326;2.8813;2.8451;2.8190;2.7950;2.7657;2.7327;2.6980;2.6551;2.6095;2.5596;2.5176;2.5107;2.4900;2.4415;2.4018;2.3748;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2024-10-18 10:36:00;Ok 0x0000.0000;71.8460;70.5702;72.3850;71.3795;72.9095;73.8992;73.0415;72.3716;70.7162;70.7187;70.1513;68.5067;68.1587;66.9805;65.3101;63.3479;61.2210;59.4184;57.2643;55.5035;53.8965;52.4800;51.0291;49.8593;48.7278;47.7123;46.7963;45.8560;45.0400;44.4010;43.7563;43.0255;42.1565;41.1387;40.1696;39.3377;38.5251;37.6559;36.7305;35.7990;34.7991;33.7983;32.9591;32.2626;31.5030;30.4916;29.3834;28.5751;28.0126;27.4822;26.8492;26.0762;25.4092;24.9331;24.5096;24.0265;23.5604;23.1699;22.8321;22.5275;22.2949;22.1226;21.9247;21.6928;21.4588;21.2431;21.0521;20.8791;20.7228;20.5722;20.4072;20.2692;20.1441;20.0079;19.8676;19.6962;19.5241;19.3541;19.1713;18.9664;18.7431;18.5205;18.2877;18.0150;17.7042;17.3708;17.0227;16.6667;16.2737;15.8354;15.3896;14.9812;14.5830;14.1487;13.7410;13.3724;13.0298;12.7565;12.5109;12.2527;11.9925;11.7389;11.5092;11.2985;11.0829;10.8984;10.7361;10.5418;10.3533;10.1848;10.0272;9.8754;9.7138;9.5627;9.4175;9.2683;9.1180;8.9638;8.8068;8.6470;8.5082;8.3596;8.1954;8.0519;7.9245;7.7865;7.6385;7.4988;7.3668;7.2177;7.0778;6.9558;6.8193;6.6853;6.5642;6.4464;6.3300;6.2124;6.0876;5.9753;5.8713;5.7755;5.6822;5.5676;5.4657;5.3920;5.3091;5.1960;5.1128;5.0492;4.9634;4.8714;4.7995;4.7383;4.6567;4.5914;4.5265;4.4372;4.3683;4.3039;4.2282;4.1630;4.0969;4.0221;3.9619;3.9092;3.8352;3.7529;3.6840;3.6283;3.5658;3.4881;3.4199;3.3695;3.3120;3.2525;3.1901;3.1502;3.1090;3.0509;3.0021;2.9717;2.9269;2.8726;2.8304;2.8094;2.7843;2.7545;2.7217;2.6869;2.6442;2.6011;2.5551;2.5176;2.5123;2.4871;2.4352;2.3906;2.3705;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2024-10-18 10:38:00;Ok 0x0000.0000;71.4464;75.0338;72.4490;71.4351;75.3248;73.5466;70.2907;72.6759;71.6435;70.2490;69.3207;68.6696;67.9676;66.4293;65.3345;63.6919;60.9726;58.7055;57.4386;55.7665;53.7999;52.5176;51.3725;49.9209;48.7048;47.8019;46.8827;45.7948;45.0005;44.4181;43.7686;43.0149;42.1576;41.1608;40.1926;39.3338;38.5128;37.6770;36.7647;35.7964;34.7983;33.8087;32.9635;32.2689;31.5109;30.4959;29.3998;28.5906;28.0224;27.4881;26.8659;26.0951;25.4148;24.9410;24.5153;24.0252;23.5793;23.2029;22.8499;22.5326;22.3037;22.1328;21.9321;21.7036;21.4782;21.2651;21.0611;20.8905;20.7483;20.5848;20.4103;20.2742;20.1491;20.0118;19.8758;19.7165;19.5388;19.3623;19.1850;18.9920;18.7577;18.5338;18.3114;18.0324;17.7063;17.3765;17.0417;16.6790;16.2763;15.8476;15.4070;14.9919;14.5979;14.1658;13.7490;13.3814;13.0433;12.7678;12.5219;12.2691;12.0113;11.7533;11.5218;11.3147;11.1003;10.9131;10.7464;10.5523;10.3659;10.1984;10.0403;9.8856;9.7194;9.5750;9.4333;9.2758;9.1216;8.9773;8.8282;8.6599;8.5184;8.3751;8.2097;8.0643;7.9371;7.8034;7.6498;7.5094;7.3798;7.2277;7.0883;6.9686;6.8366;6.7040;6.5873;6.4665;6.3425;6.2247;6.1014;5.9852;5.8788;5.7885;5.6917;5.5814;5.4794;5.4002;5.3235;5.2090;5.1247;5.0659;4.9761;4.8861;4.8147;4.7538;4.6708;4.5995;4.5350;4.4526;4.3834;4.3153;4.2461;4.1813;4.1151;4.0371;3.9745;3.9267;3.8544;3.7754;3.7023;3.6402;3.5839;3.5174;3.4417;3.3763;3.3247;3.2615;3.2008;3.1676;3.1275;3.0668;3.0180;2.9890;2.9423;2.8903;2.8515;2.8212;2.7977;2.7688;2.7396;2.7077;2.6559;2.6128;2.5720;2.5294;2.5131;2.4969;2.4572;2.4060;2.3757;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
