Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 23510000;Luftdruck;Luftdruck;cond 22371200;cond 22371200;cond 22371200;cond 22371200;ise 24181400;ise 24181400;ise 24181400;ise 24181400;oxi 11923;oxi 11923;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923
Measurement interval=120[sec] (Export-Aggregation disabled);Status;Trübung - Messwert [NTUeq] (Limit:0.00-1400.00_Coefs:0.00 1.00 0.00 0.00);Status [Trübung - Messwert];TOCeq - Messwert [mg/l] (Limit:0.00-210.00_Coefs:0.00 1.00 0.00 0.00);Status [TOCeq - Messwert];NO3-Neq - Messwert [mg/l] (Limit:0.00-105.00_Coefs:0.00 1.00 0.00 0.00);Status [NO3-Neq - Messwert];CODcr - Messwert [mg/l] (Limit:0.00-500.00_Coefs:0.00 1.00 0.00 0.00);Status [CODcr - Messwert];Chl-A - Messwert [µg/l] (Limit:0.00-700.00_Coefs:0.00 1.00 0.00 0.00);Status [Chl-A - Messwert];CODmn - Messwert [mg/l] (Limit:0.00-500.00_Coefs:0.00 1.00 0.00 0.00);Status [CODmn - Messwert];HS- - Messwert [mg/l] (Limit:0.00-18.00_Coefs:0.00 1.00 0.00 0.00);Status [HS- - Messwert];BTXest - Messwert [mg/l] (Limit:0.00-360.00_Coefs:0.00 1.00 0.00 0.00);Status [BTXest - Messwert];Luftdruck - Messwert [bar] (Limit:0.00-10.00);Status [Luftdruck - Messwert];Leitfähigkeit - Messwert [uS/cm] (Limit:0.10-600000.00);Status [Leitfähigkeit - Messwert];Salinity - Messwert [psu] (Limit:2.00-42.00);Status [Salinity - Messwert];pH - Messwert (Limit:0.00-14.00_Coefs:-5.34 0.95 0.00 0.00);Status [pH - Messwert];pH-mV - Messwert [mV] (Limit:-3300.00-3300.00_Coefs:0.00 0.00 0.00 0.00);Status [pH-mV - Messwert];gelöster Sauerstoff - Messwert [ppm] (Limit:0.00-25.00);Status [gelöster Sauerstoff - Messwert];Temperatur - Messwert [°C] (Limit:-20.00-130.00);Status [Temperatur - Messwert];Temperatur - Messwert [C] (Limit:-5.00-100.00_Coefs:-1.70 1.00 0.00 0.00);Status [Temperatur - Messwert];Temperatur - Messwert [°C] (Limit:0.00-50.00);Status [Temperatur - Messwert]
2024-09-25 22:24:00;Ok 0x0000;6.72;Ok 0x0000.0000.0000.0000;12.05;Ok 0x0000.0000.0000.0000;-0.32;Ok 0x0000.0000.8001.0000;27.54;Ok 0x0000.0000.0000.0000;43.76;Ok 0x0000.0000.0000.0000;27.54;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;-15.54;Ok 0x0000.0000.0000.0000;4.52;Ok 0x0000.0000.0000.0000;25747;Ok 0x0000.0000.0000.0000;19.30;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.2;Ok 0x0000.0000.0000.0000;9.15;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000
2024-09-25 22:26:00;Ok 0x0000;5.92;Ok 0x0000.0000.0000.0000;12.09;Ok 0x0000.0000.0000.0000;-0.33;Ok 0x0000.0000.8001.0000;27.68;Ok 0x0000.0000.0000.0000;31.73;Ok 0x0000.0000.0000.0000;27.68;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-15.69;Ok 0x0000.0000.0000.0000;4.52;Ok 0x0000.0000.0000.0000;25753;Ok 0x0000.0000.0000.0000;19.30;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.2;Ok 0x0000.0000.0000.0000;9.15;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.5;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000
2024-09-25 22:28:00;Ok 0x0000;5.77;Ok 0x0000.0000.0000.0000;12.17;Ok 0x0000.0000.0000.0000;-0.30;Ok 0x0000.0000.8001.0000;27.86;Ok 0x0000.0000.0000.0000;24.11;Ok 0x0000.0000.0000.0000;27.86;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;-15.14;Ok 0x0000.0000.0000.0000;4.06;Ok 0x0000.0000.0000.0000;23581;Ok 0x0000.0000.0000.0000;17.52;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.1;Ok 0x0000.0000.0000.0000;9.40;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:30:00;Ok 0x0000;5.93;Ok 0x0000.0000.0000.0000;12.03;Ok 0x0000.0000.0000.0000;-0.29;Ok 0x0000.0000.8001.0000;27.53;Ok 0x0000.0000.0000.0000;21.79;Ok 0x0000.0000.0000.0000;27.53;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-15.47;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;25747;Ok 0x0000.0000.0000.0000;19.30;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.19;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000
2024-09-25 22:32:00;Ok 0x0000;5.91;Ok 0x0000.0000.0000.0000;12.04;Ok 0x0000.0000.0000.0000;-0.31;Ok 0x0000.0000.8001.0000;27.57;Ok 0x0000.0000.0000.0000;19.83;Ok 0x0000.0000.0000.0000;27.57;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;-15.87;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;25756;Ok 0x0000.0000.0000.0000;19.30;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.15;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:34:00;Ok 0x0000;5.04;Ok 0x0000.0000.0000.0000;12.00;Ok 0x0000.0000.0000.0000;-0.33;Ok 0x0000.0000.8001.0000;27.42;Ok 0x0000.0000.0000.0000;21.05;Ok 0x0000.0000.0000.0000;27.42;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;-15.94;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;25760;Ok 0x0000.0000.0000.0000;19.31;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.14;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:36:00;Ok 0x0000;6.53;Ok 0x0000.0000.0000.0000;12.11;Ok 0x0000.0000.0000.0000;-0.34;Ok 0x0000.0000.8001.0000;27.74;Ok 0x0000.0000.0000.0000;32.36;Ok 0x0000.0000.0000.0000;27.74;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;-15.04;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;25760;Ok 0x0000.0000.0000.0000;19.31;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.13;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:38:00;Ok 0x0000;5.05;Ok 0x0000.0000.0000.0000;12.05;Ok 0x0000.0000.0000.0000;-0.31;Ok 0x0000.0000.8001.0000;27.59;Ok 0x0000.0000.0000.0000;11.82;Ok 0x0000.0000.0000.0000;27.59;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-15.07;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;25755;Ok 0x0000.0000.0000.0000;19.31;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.13;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:40:00;Ok 0x0000;5.17;Ok 0x0000.0000.0000.0000;12.09;Ok 0x0000.0000.0000.0000;-0.26;Ok 0x0000.0000.8001.0000;27.77;Ok 0x0000.0000.0000.0000;0.86;Ok 0x0000.0000.0000.0000;27.77;Ok 0x0000.0000.0000.0000;0.29;Ok 0x0000.0000.0000.0000;-16.38;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;25749;Ok 0x0000.0000.0000.0000;19.30;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.12;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:42:00;Ok 0x0000;4.84;Ok 0x0000.0000.0000.0000;12.08;Ok 0x0000.0000.0000.0000;-0.31;Ok 0x0000.0000.8001.0000;27.73;Ok 0x0000.0000.0000.0000;1.19;Ok 0x0000.0000.0000.0000;27.73;Ok 0x0000.0000.0000.0000;0.30;Ok 0x0000.0000.0000.0000;-15.88;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;25759;Ok 0x0000.0000.0000.0000;19.31;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.11;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:44:00;Ok 0x0000;5.57;Ok 0x0000.0000.0000.0000;12.00;Ok 0x0000.0000.0000.0000;-0.32;Ok 0x0000.0000.8001.0000;27.48;Ok 0x0000.0000.0000.0000;29.91;Ok 0x0000.0000.0000.0000;27.48;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-15.33;Ok 0x0000.0000.0000.0000;4.50;Ok 0x0000.0000.0000.0000;25764;Ok 0x0000.0000.0000.0000;19.31;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.09;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:46:00;Ok 0x0000;3.90;Ok 0x0000.0000.0000.0000;11.97;Ok 0x0000.0000.0000.0000;-0.29;Ok 0x0000.0000.8001.0000;27.45;Ok 0x0000.0000.0000.0000;9.07;Ok 0x0000.0000.0000.0000;27.45;Ok 0x0000.0000.0000.0000;0.29;Ok 0x0000.0000.0000.0000;-15.80;Ok 0x0000.0000.0000.0000;4.49;Ok 0x0000.0000.0000.0000;25766;Ok 0x0000.0000.0000.0000;19.32;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.10;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:48:00;Ok 0x0000;7.62;Ok 0x0000.0000.0000.0000;12.30;Ok 0x0000.0000.0000.0000;-0.31;Ok 0x0000.0000.8001.0000;28.22;Ok 0x0000.0000.0000.0000;23.32;Ok 0x0000.0000.0000.0000;28.22;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-15.16;Ok 0x0000.0000.0000.0000;4.05;Ok 0x0000.0000.0000.0000;21005;Ok 0x0000.0000.0000.0000;15.44;Ok 0x0000.0000.0000.0000;8.52;Ok 0x0000.0000.0000.0000;90.2;Ok 0x0000.0000.0000.0000;9.05;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:50:00;Ok 0x0000;6.11;Ok 0x0000.0000.0000.0000;11.97;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;27.30;Ok 0x0000.0000.0000.0000;38.58;Ok 0x0000.0000.0000.0000;27.30;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-14.25;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;25772;Ok 0x0000.0000.0000.0000;19.32;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.10;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:52:00;Ok 0x0000;5.48;Ok 0x0000.0000.0000.0000;11.94;Ok 0x0000.0000.0000.0000;-0.37;Ok 0x0000.0000.8001.0000;27.22;Ok 0x0000.0000.0000.0000;39.11;Ok 0x0000.0000.0000.0000;27.22;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-14.79;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;25770;Ok 0x0000.0000.0000.0000;19.32;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:54:00;Ok 0x0000;6.48;Ok 0x0000.0000.0000.0000;12.13;Ok 0x0000.0000.0000.0000;-0.31;Ok 0x0000.0000.8001.0000;27.82;Ok 0x0000.0000.0000.0000;22.43;Ok 0x0000.0000.0000.0000;27.82;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;-14.89;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;25763;Ok 0x0000.0000.0000.0000;19.32;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:56:00;Ok 0x0000;6.36;Ok 0x0000.0000.0000.0000;12.01;Ok 0x0000.0000.0000.0000;-0.33;Ok 0x0000.0000.8001.0000;27.47;Ok 0x0000.0000.0000.0000;28.26;Ok 0x0000.0000.0000.0000;27.47;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;-14.96;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;25776;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.07;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 22:58:00;Ok 0x0000;6.51;Ok 0x0000.0000.0000.0000;12.01;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;27.38;Ok 0x0000.0000.0000.0000;48.12;Ok 0x0000.0000.0000.0000;27.38;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-13.94;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;25789;Ok 0x0000.0000.0000.0000;19.34;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 23:00:00;Ok 0x0000;7.66;Ok 0x0000.0000.0000.0000;12.13;Ok 0x0000.0000.0000.0000;-0.40;Ok 0x0000.0000.8001.0000;27.70;Ok 0x0000.0000.0000.0000;46.77;Ok 0x0000.0000.0000.0000;27.70;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-13.83;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;25775;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.08;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000
2024-09-25 23:02:00;Ok 0x0000;7.97;Ok 0x0000.0000.0000.0000;12.16;Ok 0x0000.0000.0000.0000;-0.36;Ok 0x0000.0000.8001.0000;27.78;Ok 0x0000.0000.0000.0000;51.74;Ok 0x0000.0000.0000.0000;27.78;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-14.58;Ok 0x0000.0000.0000.0000;4.54;Ok 0x0000.0000.0000.0000;25782;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.07;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:04:00;Ok 0x0000;6.51;Ok 0x0000.0000.0000.0000;12.12;Ok 0x0000.0000.0000.0000;-0.37;Ok 0x0000.0000.8001.0000;27.73;Ok 0x0000.0000.0000.0000;42.06;Ok 0x0000.0000.0000.0000;27.73;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;-14.71;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;25787;Ok 0x0000.0000.0000.0000;19.34;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.06;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:06:00;Ok 0x0000;6.96;Ok 0x0000.0000.0000.0000;12.11;Ok 0x0000.0000.0000.0000;-0.35;Ok 0x0000.0000.8001.0000;27.73;Ok 0x0000.0000.0000.0000;32.46;Ok 0x0000.0000.0000.0000;27.73;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;-15.17;Ok 0x0000.0000.0000.0000;4.53;Ok 0x0000.0000.0000.0000;25777;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.05;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:08:00;Ok 0x0000;7.68;Ok 0x0000.0000.0000.0000;12.28;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;28.07;Ok 0x0000.0000.0000.0000;43.50;Ok 0x0000.0000.0000.0000;28.07;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-13.79;Ok 0x0000.0000.0000.0000;3.92;Ok 0x0000.0000.0000.0000;21433;Ok 0x0000.0000.0000.0000;15.79;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;90.0;Ok 0x0000.0000.0000.0000;9.43;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:10:00;Ok 0x0000;4.53;Ok 0x0000.0000.0000.0000;12.01;Ok 0x0000.0000.0000.0000;-0.29;Ok 0x0000.0000.8001.0000;27.52;Ok 0x0000.0000.0000.0000;9.28;Ok 0x0000.0000.0000.0000;27.52;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-15.60;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;25770;Ok 0x0000.0000.0000.0000;19.32;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.14;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:12:00;Ok 0x0000;6.09;Ok 0x0000.0000.0000.0000;12.06;Ok 0x0000.0000.0000.0000;-0.37;Ok 0x0000.0000.8001.0000;27.58;Ok 0x0000.0000.0000.0000;31.20;Ok 0x0000.0000.0000.0000;27.58;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;-14.53;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;25787;Ok 0x0000.0000.0000.0000;19.34;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.07;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.4;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:14:00;Ok 0x0000;5.78;Ok 0x0000.0000.0000.0000;12.04;Ok 0x0000.0000.0000.0000;-0.34;Ok 0x0000.0000.8001.0000;27.56;Ok 0x0000.0000.0000.0000;22.99;Ok 0x0000.0000.0000.0000;27.56;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-14.69;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;25778;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.05;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:16:00;Ok 0x0000;6.09;Ok 0x0000.0000.0000.0000;11.97;Ok 0x0000.0000.0000.0000;-0.38;Ok 0x0000.0000.8001.0000;27.31;Ok 0x0000.0000.0000.0000;42.41;Ok 0x0000.0000.0000.0000;27.31;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-14.80;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;25774;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.04;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:18:00;Ok 0x0000;6.89;Ok 0x0000.0000.0000.0000;12.08;Ok 0x0000.0000.0000.0000;-0.39;Ok 0x0000.0000.8001.0000;27.58;Ok 0x0000.0000.0000.0000;45.24;Ok 0x0000.0000.0000.0000;27.58;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;-14.71;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;25774;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.03;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:20:00;Ok 0x0000;4.75;Ok 0x0000.0000.0000.0000;12.04;Ok 0x0000.0000.0000.0000;-0.29;Ok 0x0000.0000.8001.0000;27.60;Ok 0x0000.0000.0000.0000;17.47;Ok 0x0000.0000.0000.0000;27.60;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;-15.52;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;25770;Ok 0x0000.0000.0000.0000;19.32;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.03;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:22:00;Ok 0x0000;4.94;Ok 0x0000.0000.0000.0000;11.95;Ok 0x0000.0000.0000.0000;-0.34;Ok 0x0000.0000.8001.0000;27.34;Ok 0x0000.0000.0000.0000;24.75;Ok 0x0000.0000.0000.0000;27.34;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;-15.77;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;25777;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.02;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:24:00;Ok 0x0000;5.98;Ok 0x0000.0000.0000.0000;12.11;Ok 0x0000.0000.0000.0000;-0.36;Ok 0x0000.0000.8001.0000;27.70;Ok 0x0000.0000.0000.0000;27.98;Ok 0x0000.0000.0000.0000;27.70;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;-14.60;Ok 0x0000.0000.0000.0000;4.64;Ok 0x0000.0000.0000.0000;25781;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.9;Ok 0x0000.0000.0000.0000;9.02;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
2024-09-25 23:26:00;Ok 0x0000;4.91;Ok 0x0000.0000.0000.0000;11.91;Ok 0x0000.0000.0000.0000;-0.35;Ok 0x0000.0000.8001.0000;27.14;Ok 0x0000.0000.0000.0000;39.91;Ok 0x0000.0000.0000.0000;27.14;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;-14.10;Ok 0x0000.0000.0000.0000;4.64;Ok 0x0000.0000.0000.0000;25773;Ok 0x0000.0000.0000.0000;19.33;Ok 0x0000.0000.0000.0000;8.51;Ok 0x0000.0000.0000.0000;89.8;Ok 0x0000.0000.0000.0000;9.02;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000;23.3;Ok 0x0000.0000.0000.0000;23.2;Ok 0x0000.0000.0000.0000
