Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;cond 22371200;cond 22371200;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;Luftdruck;Luftdruck;ise 24181400;ise 24181400;ise 20251300;ise 20251300;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;spec 24400210;spec 24400210
2024-10-18 11:54:00;Ok 0x0000;0.27;Ok 0x0000.0000.0000.0000;3.2;Ok 0x0000.0000.0000.0000;1.09;Ok 0x0000.0000.0000.0000;3.76;Ok 0x0000.0000.0000.0000;10.07;Ok 0x0000.0000.0000.0000;7.53;Ok 0x0000.0000.0000.0000;33.86;Ok 0x0000.0000.0000.0000;-0.96;Ok 0x0000.0000.8000.0000;26236;Ok 0x0000.0000.0000.0000;8.95;Ok 0x0000.0000.0000.0000;10.60;Ok 0x0000.0000.0000.0000;290;Ok 0x0000.0000.0000.0000;20.02;Ok 0x0000.0000.0000.0000;24.50;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;13.13;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;112.4;Ok 0x0000.0000.0000.0000;290.1;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.4;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000
2024-10-18 11:56:00;Ok 0x0000;0.35;Ok 0x0000.0000.0000.0000;3.2;Ok 0x0000.0000.0000.0000;1.13;Ok 0x0000.0000.0000.0000;3.58;Ok 0x0000.0000.0000.0000;10.08;Ok 0x0000.0000.0000.0000;7.54;Ok 0x0000.0000.0000.0000;31.32;Ok 0x0000.0000.0000.0000;-0.92;Ok 0x0000.0000.8000.0000;26240;Ok 0x0000.0000.0000.0000;8.95;Ok 0x0000.0000.0000.0000;10.66;Ok 0x0000.0000.0000.0000;290;Ok 0x0000.0000.0000.0000;20.03;Ok 0x0000.0000.0000.0000;24.50;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;0.33;Ok 0x0000.0000.0000.0000;13.11;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;112.6;Ok 0x0000.0000.0000.0000;290.0;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.8;Ok 0x0000.0000.0000.0000;19.4;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000
2024-10-18 11:58:00;Ok 0x0000;0.08;Ok 0x0000.0000.0000.0000;3.2;Ok 0x0000.0000.0000.0000;1.12;Ok 0x0000.0000.0000.0000;3.70;Ok 0x0000.0000.0000.0000;10.07;Ok 0x0000.0000.0000.0000;7.53;Ok 0x0000.0000.0000.0000;31.68;Ok 0x0000.0000.0000.0000;-0.89;Ok 0x0000.0000.8000.0000;26239;Ok 0x0000.0000.0000.0000;8.95;Ok 0x0000.0000.0000.0000;10.68;Ok 0x0000.0000.0000.0000;290;Ok 0x0000.0000.0000.0000;20.02;Ok 0x0000.0000.0000.0000;24.49;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;13.24;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;112.7;Ok 0x0000.0000.0000.0000;289.7;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.4;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000
2024-10-18 12:00:00;Ok 0x0000;0.08;Ok 0x0000.0000.0000.0000;3.3;Ok 0x0000.0000.0000.0000;1.11;Ok 0x0000.0000.0000.0000;3.66;Ok 0x0000.0000.0000.0000;10.05;Ok 0x0000.0000.0000.0000;7.54;Ok 0x0000.0000.0000.0000;29.52;Ok 0x0000.0000.0000.0000;-1.00;Ok 0x0000.0000.8000.0000;26255;Ok 0x0000.0000.0000.0000;8.95;Ok 0x0000.0000.0000.0000;10.70;Ok 0x0000.0000.0000.0000;290;Ok 0x0000.0000.0000.0000;20.04;Ok 0x0000.0000.0000.0000;24.53;Ok 0x0000.0000.0000.0000;0.09;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;13.11;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;112.8;Ok 0x0000.0000.0000.0000;289.7;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.4;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000
2024-10-18 12:02:00;Ok 0x0000;0.16;Ok 0x0000.0000.0000.0000;3.2;Ok 0x0000.0000.0000.0000;1.10;Ok 0x0000.0000.0000.0000;3.55;Ok 0x0000.0000.0000.0000;10.07;Ok 0x0000.0000.0000.0000;7.53;Ok 0x0000.0000.0000.0000;31.46;Ok 0x0000.0000.0000.0000;-0.90;Ok 0x0000.0000.8000.0000;26251;Ok 0x0000.0000.0000.0000;8.96;Ok 0x0000.0000.0000.0000;10.75;Ok 0x0000.0000.0000.0000;290;Ok 0x0000.0000.0000.0000;20.04;Ok 0x0000.0000.0000.0000;24.50;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;13.24;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;113.0;Ok 0x0000.0000.0000.0000;289.5;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.4;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000
2024-10-18 12:04:00;Ok 0x0000;0.23;Ok 0x0000.0000.0000.0000;3.2;Ok 0x0000.0000.0000.0000;1.11;Ok 0x0000.0000.0000.0000;3.74;Ok 0x0000.0000.0000.0000;10.05;Ok 0x0000.0000.0000.0000;7.54;Ok 0x0000.0000.0000.0000;35.39;Ok 0x0000.0000.0000.0000;-0.94;Ok 0x0000.0000.8000.0000;26260;Ok 0x0000.0000.0000.0000;8.96;Ok 0x0000.0000.0000.0000;10.76;Ok 0x0000.0000.0000.0000;289;Ok 0x0000.0000.0000.0000;20.04;Ok 0x0000.0000.0000.0000;24.53;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;13.12;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;113.2;Ok 0x0000.0000.0000.0000;289.4;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.4;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000
2024-10-18 12:06:00;Ok 0x0000;0.05;Ok 0x0000.0000.0000.0000;3.2;Ok 0x0000.0000.0000.0000;1.13;Ok 0x0000.0000.0000.0000;3.72;Ok 0x0000.0000.0000.0000;10.06;Ok 0x0000.0000.0000.0000;7.53;Ok 0x0000.0000.0000.0000;31.81;Ok 0x0000.0000.0000.0000;-1.01;Ok 0x0000.0000.8000.0000;26271;Ok 0x0000.0000.0000.0000;8.96;Ok 0x0000.0000.0000.0000;10.81;Ok 0x0000.0000.0000.0000;289;Ok 0x0000.0000.0000.0000;20.05;Ok 0x0000.0000.0000.0000;24.50;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;13.24;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;113.3;Ok 0x0000.0000.0000.0000;289.2;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000
2024-10-18 12:08:00;Ok 0x0000;0.10;Ok 0x0000.0000.0000.0000;3.3;Ok 0x0000.0000.0000.0000;1.10;Ok 0x0000.0000.0000.0000;3.77;Ok 0x0000.0000.0000.0000;10.05;Ok 0x0000.0000.0000.0000;7.54;Ok 0x0000.0000.0000.0000;32.97;Ok 0x0000.0000.0000.0000;-0.89;Ok 0x0000.0000.8000.0000;26273;Ok 0x0000.0000.0000.0000;8.97;Ok 0x0000.0000.0000.0000;10.85;Ok 0x0000.0000.0000.0000;289;Ok 0x0000.0000.0000.0000;20.05;Ok 0x0000.0000.0000.0000;24.51;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;13.17;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;113.5;Ok 0x0000.0000.0000.0000;289.2;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000;18.5;Ok 0x0000.0000.0000.0000
2024-10-18 12:10:00;Ok 0x0000;0.00;Ok 0x0000.0000.0000.0000;3.3;Ok 0x0000.0000.0000.0000;1.11;Ok 0x0000.0000.0000.0000;3.59;Ok 0x0000.0000.0000.0000;10.05;Ok 0x0000.0000.0000.0000;7.54;Ok 0x0000.0000.0000.0000;30.47;Ok 0x0000.0000.0000.0000;-0.96;Ok 0x0000.0000.8000.0000;26268;Ok 0x0000.0000.0000.0000;8.97;Ok 0x0000.0000.0000.0000;10.83;Ok 0x0000.0000.0000.0000;289;Ok 0x0000.0000.0000.0000;20.05;Ok 0x0000.0000.0000.0000;24.53;Ok 0x0000.0000.0000.0000;0.09;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;13.08;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;113.5;Ok 0x0000.0000.0000.0000;289.1;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000
2024-10-18 12:12:00;Ok 0x0000;0.11;Ok 0x0000.0000.0000.0000;3.3;Ok 0x0000.0000.0000.0000;1.11;Ok 0x0000.0000.0000.0000;3.73;Ok 0x0000.0000.0000.0000;10.07;Ok 0x0000.0000.0000.0000;7.54;Ok 0x0000.0000.0000.0000;30.78;Ok 0x0000.0000.0000.0000;-0.89;Ok 0x0000.0000.8000.0000;26277;Ok 0x0000.0000.0000.0000;8.97;Ok 0x0000.0000.0000.0000;10.85;Ok 0x0000.0000.0000.0000;289;Ok 0x0000.0000.0000.0000;20.06;Ok 0x0000.0000.0000.0000;24.52;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;13.32;Ok 0x0000.0000.0000.0000;0.83;Ok 0x0000.0000.0000.0000;4.71;Ok 0x0000.0000.0000.0000;113.7;Ok 0x0000.0000.0000.0000;288.9;Ok 0x0000.0000.0000.0000;18.9;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;19.5;Ok 0x0000.0000.0000.0000;18.7;Ok 0x0000.0000.0000.0000;18.6;Ok 0x0000.0000.0000.0000
